Cidade;País;Latitude;Longitude;Ano;População
Groningen;Netherlands;53.21917;6.56667;1900;67000
Grudziadz;Poland;53.483749;18.753565;1900;32000
Guadalajara;Mexico;20.673819;-103.343489;1900;101000
Guanajuato;Mexico;21.01858;-101.2591;1900;41000
Guangzhou;China;23.11667;113.25;1900;585000
Guatemala City;Guatemala;14.64072;-90.51327;1900;74000
Guayaquil;Ecuador;-2.18194;-79.89167;1900;51000
Guben;Germany;51.94987;14.71447;1900;33000
Guilin;China;25.273566;110.290195;1900;80000
Guiyang;China;26.647661;106.630154;1900;100000
Guizhou;China;26.598194;106.70741;1900;40000
Guntur;India;16.29974;80.45729;1900;30000
Gwalior;India;26.22337;78.173622;1900;90000
Haarlem;Netherlands;52.38084;4.63683;1900;65000
Haikou;China;20.003143;110.354149;1900;41000
Hakodate;Japan;41.77583;140.73667;1900;80000
Halberstadt;Germany;51.89562;11.05622;1900;42000
Halifax;Canada;44.64533;-63.57239;1900;45000
Halifax;United Kingdom;53.727019;-1.857539;1900;104000
Halle;Germany;51.4833;11.9667;1900;156000
Hamadan;Iran;34.79922;48.51456;1900;40000
Hamburg;Germany;53.57532;10.01534;1900;895000
Hamm;Germany;51.68033;7.82089;1900;31000
Hangzhou;China;30.25;120.166667;1900;350000
Hannover;Germany;52.37052;9.73322;1900;289000
Hanoi;Vietnam;21.033333;105.85;1900;72000
Hanzhong;China;33.066667;107.016667;1900;80000
Harar;Ethiopia;9.304648;42.132642;1900;40000
Harrisburg;United States of America;40.2737;-76.884418;1900;50000
Hartford;United States of America;41.7627;-72.6743;1900;89000
Hartlepool;United Kingdom;54.68611;-1.2125;1900;83000
Hastings;United Kingdom;50.8563;0.5729;1900;65000
Hathras;India;27.59621;78.05237;1900;42000
Havana;Cuba;23.13302;-82.38304;1900;243000
Haverhill;United Kingdom;52.08226;0.43891;1900;37000
Hefei;China;31.866667;117.283333;1900;31000
Heidelberg;Germany;49.40768;8.69079;1900;40000
Heilbronn;Germany;49.13995;9.22054;1900;37000
Helsinki;Finland;60.173324;24.941025;1900;97000
Hildesheim;Germany;52.15077;9.95112;1900;42000
Himeji;Japan;34.81667;134.7;1900;35000
Hirosaki;Japan;40.59306;140.4725;1900;35000
Hiroshima;Japan;34.396775;132.460017;1900;118000
Ho Chi Minh;Vietnam;10.823099;106.628767;1900;170000
Hobart;Australia;-42.87936;147.32941;1900;33000
Hodeidah;Yemen;14.802222;42.951111;1900;33000
Hodmezovasarhely;Hungary;46.418126;20.330032;1900;60000
Hof;Germany;50.313539;11.912781;1900;32000
Holyoke;United States of America;42.20426;-72.6162;1900;45000
Homs;Syria;34.72682;36.72339;1900;35000
Hong Kong;China;22.28552;114.15769;1900;192000
Honolulu;United States of America;21.30694;-157.85833;1900;39000
Houston;United States of America;29.760193;-95.36939;1900;44000
Hsinhui;China;22.4583;113.034187;1900;40000
Huai'an;China;33.5;119.133333;1900;35000
Hubli;India;15.34776;75.13378;1900;60000
Huddersfield;United Kingdom;53.64904;-1.78416;1900;95000
Hue;Vietnam;16.46667;107.6;1900;42000
Huizhou;China;23.0667;114.4;1900;30000
Hull;United Kingdom;53.7446;-0.33525;1900;236000
Hyderabad;India;17.38405;78.45636;1900;445000
Iasi;Romania;47.16667;27.6;1900;78000
Ibadan;Nigeria;7.38778;3.89639;1900;204000
Imphal;India;24.80805;93.9442;1900;67000
Indianapolis;United States of America;39.76838;-86.15804;1900;169000
Indore;India;22.71792;75.8333;1900;97000
Ipswich;United Kingdom;52.05917;1.15545;1900;65000
Iquique;Chile;-20.22036;-70.13913;1900;42000
Irkutsk;Russian Federation;52.29778;104.29639;1900;49000
Iseyin;Nigeria;7.966667;3.6;1900;35000
Istanbul;Turkey;41.005275;28.976944;1900;900000
Ivano-Frankivs'k;Ukraine;48.916667;24.716667;1900;30000
Ivanovo;Russian Federation;56.9967;40.9819;1900;64000
Iwo;Nigeria;7.63333;4.18333;1900;60000
Izmail;Romania;45.351667;28.836389;1900;33000
Jaffna;Sri Lanka;9.66845;80.00742;1900;34000
Jaipur;India;26.91962;75.78781;1900;160000
Jakarta;Indonesia;-6.21462;106.84513;1900;115000
Jalandhar;India;31.326015;75.576183;1900;77000
Jammu;India;32.73569;74.86911;1900;35000
Jamnagar;India;22.47292;70.06673;1900;53000
Japalpur;India;23.1667;79.95;1900;89000
Jatinegara;Indonesia;-6.230702;106.882743;1900;33000
Jaunpur;India;25.75506;82.68361;1900;42000
Jelgava;Latvia;56.648333;23.713889;1900;35000
Jerusalem;Israel;31.76904;35.21633;1900;56000
Jhansi;India;25.45446;78.58221;1900;55000
Jilin;China;43.896536;125.32599;1900;75000
Jinan;China;36.650997;117.120497;1900;135000
Jingdezhen;China;29.268836;117.17842;1900;40000
Jingmen;China;31.0436;112.2008;1900;80000
Jiujiang;China;29.705078;115.987222;1900;36000
Jodhpur;India;26.26841;73.00594;1900;60000
Johannesburg;South Africa;-26.20227;28.04363;1900;173000
Kabul;Afghanistan;34.52813;69.17233;1900;70000
Kaesong;Dem. People's Republic of Korea;37.97083;126.55444;1900;30000
Kagoshima;Japan;31.5966;130.557183;1900;55000
Kahramanmaras;Turkey;37.5833;36.9333;1900;52000
Kaifeng;China;34.7986;114.30742;1900;150000
Kaiserslautern;Germany;49443;7.77161;1900;48000
Kakinada;India;16.93;82.33;1900;47000
Kaluga;Russian Federation;54.5293;36.27542;1900;50000
Kamianets-Podilskyi;Ukraine;48.683333;26.583333;1900;39000
Kanazawa;Japan;36.561325;136.656206;1900;87000
Kanchipuram;India;12.834173;79.70364;1900;45000
Kandahar;Afghanistan;31.61332;65.71013;1900;31000
Kangding;China;30.055278;101.964722;1900;35000
Kano;Nigeria;12.00012;8.51672;1900;40000
Kanpur;India;26.4478;80.34627;1900;197000
Kansas City;United States of America;39.11417;-94.62746;1900;215000
Karachi;Pakistan;24.9056;67.0822;1900;114000
Karbala;Iraq;32.6143;44.02483;1900;65000
Karlsruhe;Germany;49.00472;8.38583;1900;97000
Kashan;Iran;33.98308;51.43644;1900;35000
Kashi;China;39.4704;75.989756;1900;33000
Kathmandu;Nepal;27.7;85.333333;1900;40000
Kaunas;Lithuania;54.898535;23.903563;1900;69000
Kayseri;Turkey;38.73222;35.48528;1900;60000
Kazan;Russian Federation;55.790278;49.134722;1900;143000
Kecskemet;Hungary;46.90618;19.69128;1900;57000
Kerman;Iran;30.28321;57.07879;1900;49000
Kermanshah;Iran;34.31417;47065;1900;40000
Kharkov;Ukraine;49.9935;36.230384;1900;197000
Kherson;Ukraine;46.635417;32.616867;1900;73000
Khujand;Tajikistan;40.283333;69.633333;1900;31000
Khvoy;Iran;38.5525;44.952222;1900;35000
Kiel;Germany;54.32133;10.13489;1900;117000
Kiev;Ukraine;50.45466;30.5238;1900;300000
Kilmarnock;United Kingdom;55.61171;-4.49581;1900;33000
Kingston;Jamaica;17.992731;-76.8;1900;46000
Kirkcaldy;United Kingdom;56.10982;-3.16149;1900;33000
Kirovohrad;Ukraine;48.507933;32.262317;1900;66000
Kiskunfelegyhaza;Hungary;46.71213;19.84458;1900;33000
Knoxville;United States of America;35.972778;-83.99769;1900;36000
Kobe;Japan;34.691269;135.183072;1900;242000
Koblenz am Rhein;Germany;50.360025;7.589907;1900;48000
Kochi;Japan;33.558803;133.531167;1900;36000
Kofu;Japan;35.655625;138.567574;1900;38000
Kohat;Pakistan;33.58196;71.44929;1900;30000
Kokand;Uzbekistan;40.533261;70.932342;1900;86000
Kolar;India;13.13671;78.12917;1900;35000
Kolhapur;India;16.69563;74.23167;1900;51000
Kolomyia;Ukraine;48.530556;25.040278;1900;34000
Konigsberg;Germany;54.716667;20.516667;1900;189000
Kortrijk;Belgium;50.83053;3.264464;1900;33000
Kosice;Slovakia;48.721005;21.2578;1900;35000
Kostroma;Russian Federation;57.76647;40.92686;1900;41000
Kota;India;25.18;75.83;1900;34000
Krakow;Poland;50.06143;19.93658;1900;108000
Krasnodar;Russian Federation;45.006247;38.960626;1900;70000
Krasnoyarsk;Russian Federation;56.01839;92.86717;1900;33000
Krefeld;Germany;51.33921;6.58615;1900;109000
Kremenchuk;Ukraine;49.065783;33.410033;1900;65000
Kuala Lumpur;Malaysia;3.1412;101.68653;1900;47000
Kudus;Indonesia;-6.8048;110.8405;1900;31000
Kukukhoto;China;40.842585;111.749181;1900;50000
Kumamoto;Japan;32.78983;130.741574;1900;59000
Kumbakonam;India;10.96209;79.39124;1900;59000
Kunming;China;25.03889;102.71833;1900;46000
Kure;Japan;34.23333;132.56667;1900;60000
Kursk;Russian Federation;51.73733;36.18735;1900;58000
Kutaisi;Georgia;42.25;42.7;1900;36000
La Chaux de Fonds;Switzerland;47.097872;6.821634;1900;35000
La Paz;Bolivia;-16.5;-68.15;1900;54000
La Plata;Argentina;-34.92145;-57.95453;1900;58000
La Spezia;Italy;44.10245;9.824083;1900;38000
Lagos;Nigeria;6.524379;3.379206;1900;38000
Lahore;Pakistan;31.54972;74.34361;1900;200000
Lamphun;Thailand;18.574461;99.008722;1900;12000
Lancaster;United Kingdom;54.06667;-2.83333;1900;39000
Lancaster;United States of America;40.039722;-76.304444;1900;41000
Landsberg am Lech;Germany;48.047778;10.898889;1900;33000
Lanzhou;China;36.061089;103.834304;1900;110000
Las Palmas;Spain;28.15;-15.416667;1900;44000
Lausanne;Switzerland;46516;6.63282;1900;46000
Lawrence;United States of America;38.9717;-95.2353;1900;71000
Le Havre;France;49.494369;0.107931;1900;150000
Le Mans;France;48.00611;0.199556;1900;63000
Leeds;United Kingdom;53.79648;-1.54785;1900;436000
Leghorn;Italy;43.55;10.310579;1900;78000
Legnica;Poland;51.208333;16.160278;1900;55000
Leicester;United Kingdom;52.6386;-1.13169;1900;207000
Leiden;Netherlands;52.15833;4.49306;1900;54000
Leipzig;Germany;51.33962;12.37129;1900;532000
Leon;Mexico;21.1292;-101.672675;1900;63000
Leon;Spain;42.605556;-5.57;1900;55000
Leshan;China;29.552106;103.765568;1900;35000
Lewiston;United States of America;44.0975;-70.1925;1900;36000
Lexington;United States of America;38.040584;-84.503716;1900;35000
Lhasa;China;29.645563;91.140749;1900;35000
Liaoyang;China;41.266667;123.183333;1900;39000
Liberec;Czech Republic;50.716667;15.066667;1900;34000
Liege;Belgium;50.63373;5.56749;1900;295000
Liepaja;Latvia;56.505634;21.011906;1900;67000
Lille;France;50.628442;3.054975;1900;289000
Lima;Peru;-12.04318;-77.02824;1900;122000
Limerick;Ireland;52.6653;-8.630497;1900;38000
Limoges;France;45.83153;1.2578;1900;84000
Lincoln;United Kingdom;53.230689;-0.540583;1900;48000
Lincoln;United States of America;40.825763;-96.685198;1900;40000
Linqing;China;36.849444;115.706111;1900;48000
Linz;Austria;48.30639;14.28611;1900;58000
Lisbon;Portugal;38.71667;-9.13333;1900;363000
Little Rock;United States of America;34.74648;-92.28959;1900;42000
Liverpool;United Kingdom;53.408372;-2.991572;1900;940000
Ljubljana;Slovenia;46.056456;14.508064;1900;36000
Lodz;Poland;51.75;19.46667;1900;351000
London;United Kingdom;51.511214;-0.119825;1900;6480000
London;Canada;42.98339;-81.23304;1900;40000
Londonderry;United States of America;42.86509;-71.37395;1900;38000
Lorca;Spain;37.67119;-1.7017;1900;66000
Lorient;France;47.75;-3.36667;1900;42000
Los Angeles;United States of America;34.052234;-118.243685;1900;107000
Louisville;United States of America;38.252563;-85.758367;1900;236000
Louveigne;Belgium;50.877572;4.704328;1900;42000
Lowell;United States of America;42.633425;-71.316172;1900;94000
Lubeck;Germany;53.865886;10.687097;1900;82000
Lublin;Poland;51.25;22.56667;1900;57000
Lucca;Italy;43.84357;10.50585;1900;43000
Lucknow;India;26.83928;80.92313;1900;265000
Ludhiana;India;30.90015;75.85229;1900;48000
Ludwigshafen;Germany;49.47741;8.44518;1900;61000
Luoyang;China;34.669722;112.442222;1900;30000
Luton;United Kingdom;51.87967;-0.41748;1900;36000
Lvov;Poland;49.839683;24.029717;1900;159000
Lyon;France;45.74846;4.84671;1900;508000
Maastricht;Netherlands;50.84833;5.68889;1900;34000
Macao;China;22.1667;113.55;1900;63000
Macclesfield;United Kingdom;53.258663;-2.119287;1900;34000
Maceio;Brazil;-9.66583;-35.73528;1900;36000
Madras;India;13.08784;80.27847;1900;505000
Madrid;Spain;40.416775;-3.703789;1900;539000
Madurai;India;9.91735;78.11962;1900;104000
Maebashi;Japan;36.389482;139.063428;1900;33000
Magdeburg;Germany;52.130808;11.628878;1900;229000
Maidstone;United Kingdom;51.26667;0.51667;1900;33000
Mako;Hungary;46.21667;20.48333;1900;33000
Malaga;Spain;36.721261;-4.421267;1900;117000
Malatya;Turkey;38.35018;38.31667;1900;30000
Malmo;Sweden;55.604981;13.003822;1900;60000
Manaus;Brazil;-3.10194;-60025;1900;65000
Manchester;United Kingdom;53.48095;-2.23743;1900;1435000
Mandalay;Myanmar;21.97473;96.08359;1900;184000
Mangalore;India;12.91723;74.85603;1900;43000
Manila;Philippines;14.58;121;1900;190000
Manisa;Turkey;38.61202;27.42646;1900;35000
Mannheim;Germany;49.49671;8.47955;1900;203000
Mansoura;Egypt;31.040948;31.37847;1900;37000
Maracaibo;Venezuela;10.63167;-71.64056;1900;45000
Marghilon;Uzbekistan;40.471119;71.718361;1900;42000
Mariupol;Ukraine;47.09514;37.54131;1900;52000
Marrakech;Morocco;31.63416;-7.99994;1900;120000
Marseille;France;43.29695;5.38107;1900;410000
Mashhad;Iran;36.3;59.6;1900;70000
Masulipatam;India;16.18438;81.134933;1900;39000
Matanzas;Cuba;23.04111;-81.5775;1900;36000
Mathura;India;27.4925;77.673611;1900;60000
Matsue;Japan;35.468059;133.048375;1900;34000
Matsumae;Japan;41.433333;140.116667;1900;35000
Matsuyama;Japan;33.839157;132.765575;1900;36000
Mawlamyine;Myanmar;16.484591;97.625931;1900;57000
Maykop;Russian Federation;44.6;40.08333;1900;34000
Mecca;Saudi Arabia;21.42667;39.82611;1900;60000
Mechelen;Belgium;51.02574;4.47762;1900;56000
Meckenbeuren;Germany;53.62937;11.41316;1900;38000
Medellin;Colombia;6.25184;-75.56359;1900;52000
Medina;Saudi Arabia;24.4609;39.620189;1900;27500
Meerut;India;28.97155;77.71934;1900;118000
Meihsien;China;24.297687;116.107241;1900;60000
Meknes;Morocco;33.89352;-5.54727;1900;50000
Melbourne;Australia;-37814;144.96332;1900;485000
Memphis;United States of America;35.149703;-90.048529;1900;102000
Mendoza;Argentina;-32.89084;-68.82717;1900;30000
Mengo;Uganda;0.346667;32.605556;1900;30000
Merida;Mexico;20.979719;-89.615789;1900;43000
Messina;Italy;38.19327;15.54969;1900;93000
Metz;France;49.11911;6.17269;1900;58000
Mexico City;Mexico;19.42847;-99.12766;1900;368000
Mhow;India;22.552437;75.756527;1900;35000
Michurinsk;Russian Federation;52.883333;40.483333;1900;41000
Middlesbrough;United Kingdom;54.57623;-1.23483;1900;89000
Midnapore;India;22.42087;87.326088;1900;33000
Milan;Italy;45.465453;9.198786;1900;491000
Milwaukee;United States of America;43.0389;-87.90647;1900;285000
Minneapolis;United States of America;39.12194;-93.265011;1900;366000
Minsk;Belarus;53.9;27.56667;1900;94000
Mirzapur;India;24.10287;82.564433;1900;80000
Miskolc;Hungary;48.104167;20.791667;1900;40000
Mobile;United States of America;30.69436;-88.04305;1900;40000
Modakeke;Nigeria;7.38333;4.26667;1900;50000
Mogilev;Belarus;53.899999;30.333328;1900;47000
Monastir;Turkey;41.038155;21.343003;1900;45000
Montauban;France;44.01667;1.35;1900;30000
Monterrey;Mexico;25.6667;-100.3;1900;62000
Montevideo;Uraguay;-34.817311;-56.158866;1900;268000
Montlucon;France;46.33333;2.6;1900;32000
Montpellier;France;43.61092;3.87723;1900;75000
Montreal;Canada;45.50884;-73.58781;1900;325000
Monza;Italy;45.58248;9.27485;1900;33000
Moradabad;India;28.83893;78.77684;1900;74000
Morelia;Mexico;19.768333;-101.189444;1900;37000
Morioka;Japan;39.702053;141.154484;1900;33000
Moscow;Russian Federation;55.75222;37.61556;1900;1120000
Mosul;Iraq;36335;43.11889;1900;60000
Motherwell;United Kingdom;55.78924;-3.99187;1900;82000
Muhlhausen;Germany;51.20896;10.45275;1900;33000
Mulhausen;France;47.750839;7.335888;1900;89000
Multan;Pakistan;30.19556;71.47528;1900;87000
Mumbai;India;19.07283;72.88261;1900;780000
Munger;India;25.37262;86.490321;1900;37000
Munich;Germany;48.136739;11.576756;1900;499000
Munster;Germany;51.9667;7.6333;1900;63000
Murcia;Spain;37.98704;-1.13004;1900;74000
Muscat;Oman;23.61387;58.5922;1900;40000
Muzaffarpur;India;26.120888;85.36472;1900;46000
Mykolayiv;Ukraine;46.975033;31.994583;1900;95000
Mysore;India;12.29791;76.63925;1900;68000
Nagano;Japan;36.651299;138.180956;1900;36000
Nagapattinam;India;10.768802;79.839427;1900;57000
Nagasaki;Japan;32.752558;129.878192;1900;115000
Nagoya;Japan;35.181447;136.906397;1900;260000
Nagpur;India;21.15;79.1;1900;126000
Nam Dinh;Vietnam;20.42;106.168333;1900;33000
Namangan;Uzbekistan;40.9983;71.67257;1900;64000
Namur;Belgium;50.4669;4.86746;1900;32000
Nanchang;China;28.68333;115.88333;1900;150000
Nancy;France;48.68439;6.18496;1900;87000
Nanhai;China;23.016667;113.116667;1900;200000
Nanjing;China;32.05;118.766667;1900;270000
Nanning;China;22.81667;108.31667;1900;40000
Nantes;France;47.21725;-1.55336;1900;151000
Naples;Italy;40.851775;14.268122;1900;563000
Nashville;United States of America;36.166667;-86.783333;1900;80000
Nellore;India;14.45363;79.98674;1900;31000
New Bedford;United States of America;41.63622;-70.9342;1900;66000
New Haven;United States of America;41.308274;-72.927884;1900;113000
New Orleans;United States of America;29.95465;-90.07507;1900;291000
New York;United States of America;40.714353;-74.005972;1900;4242000
Newburgh;United States of America;41.519722;-74.021389;1900;30000
Newcastle;Australia;-32.92715;151.77647;1900;54000
Newcastle upon Tyne;United Kingdom;54.978253;-1.617781;1900;615000
Newport;Wales;51.582336;-2.969647;1900;66000
Nezhyn;Ukraine;51.038056;31.886111;1900;32000
Nice;France;43.70313;7.26608;1900;103000
Niigata;Japan;37.902552;139.023095;1900;55000
Nijmegen;Netherlands;51.812563;5.837233;1900;44000
Nimes;France;43.83333;4.35;1900;72000
Ningbo;China;29.866667;121.55;1900;257000
Nizhniy Novgorod;Russian Federation;56.3269;44.0075;1900;91000
Nizhniy Tagil;Russian Federation;57.916667;59.966667;1900;30000
Norfolk;United States of America;36.84681;-76.28522;1900;51000
Norrkoping;Sweden;58.59419;16.1826;1900;41000
Northampton;United Kingdom;52.150592;-0.896028;1900;85000
Norwich;United Kingdom;52.62783;1.29834;1900;110000
Nottingham;United Kingdom;52.9536;-1.15047;1900;237000
Novocherkassk;Russian Federation;47.416667;40.083333;1900;52000
Nurnberg;Germany;49.452031;11.07675;1900;261000
Nyiregyhaza;Hungary;47.95539;21.71671;1900;31000
Oaxaca;Mexico;17.07108;-96.71914;1900;35000
Odense;Denmark;55.39594;10.38831;1900;39000
Odessa;Russian Federation;46.47747;30.73262;1900;449000
Ogbomosho;Nigeria;8.133333;4.25;1900;75000
Okayama;Japan;34.661753;133.916667;1900;67000
Omaha;United States of America;41.252363;-95.997988;1900;154000
Omdurman;Sudan;15.64453;32.47773;1900;55000
Omsk;Russian Federation;54.99244;73.36859;1900;53000
Opole;Poland;50.675107;17.921298;1900;30000
Oporto;Portugal;41.167972;-8.627064;1900;175000
Oradea;Romania;47.072222;21.921111;1900;47000
Oran;Algeria;35.69111;-0.64167;1900;87000
Orel;Russian Federation;52.96508;36.0785;1900;70000
Orenburg;Russian Federation;51.7727;55.0988;1900;65000
Orleans;France;47.902964;1.90925;1900;57000
Osaka;Japan;34.693216;135.502082;1900;970000
Osh;Kyrgyzstan;40.51506;72.80826;1900;37000
Oshogbo;Nigeria;7.765845;4.561471;1900;50000
Oslo;Norway;59.913869;10.752245;1900;227000
Osnabruck;Germany;52.27264;8.0498;1900;51000
Ostend;Belgium;51.216667;2.9;1900;39000
Ostrava;Czech Republic;49.835556;18.2925;1900;30000
Otaru;Japan;43.18944;141.00222;1900;65000
Otsu;Japan;35.017893;135.854607;1900;34000
Ottawa;Canada;45.41117;-75.69812;1900;73000
Oxford;United Kingdom;51.752021;-1.257726;1900;48000
Oyo;Nigeria;7.85;3.93333;1900;45000
Pachuca;Mexico;20.097613;-98.709579;1900;37000
Padang;Indonesia;-0.94924;100.35427;1900;40000
Padua;Italy;45.406436;11.876761;1900;50000
Paisley;United Kingdom;55.83173;-4.43254;1900;77000
Palembang;Indonesia;-2.91673;104.7458;1900;53000
Palermo;Italy;38.115689;13.361267;1900;255000
Palghat;India;10.78673;76.654793;1900;43000
Palma;Spain;39.56939;2.65024;1900;63000
Paramaribo;Suriname;5.86638;-55.16682;1900;31000
Parana;Argentina;-31.73197;-60.5238;1900;42000
Paris;France;48.856614;2.352222;1900;3330000
Parma;Italy;44.80266;10.32898;1900;49000
Patan;India;23.8507;72.12963;1900;31000
Patan;Nepal;27.666667;85.316667;1900;30000
Paterson;United States of America;40.91677;-74.17181;1900;105000
Patiala;India;30.32715;76.40266;1900;53000
Patras;Greece;38.24664;21.734574;1900;37000
Pau;France;43.3;0.37;1900;30000
Pecs;Hungary;46.08333;18.23333;1900;42000
Pekalongan;Indonesia;-6.8886;109.6753;1900;38000
Penang Serai;Malaysia;5.263234;100.484623;1900;80000
Penglai;China;37.8086111;120.7508333;1900;40000
Penza;Russian Federation;53.20066;45.00464;1900;65000
Perm;Russian Federation;58.013889;56.248889;1900;45000
Perth;United Kingdom;56.394994;-3.430839;1900;33000
